productName,brand,price,GTIN"Fackelbrot Cheddar-Mozzarrela","fackelbrot","3.99","4039273749695"
"ja! Remoulade 500ml","ja!","1.79","4388844118386"
"Rocky Mountain Marshmallows Mega classic 340g","Rocky Mountain","4.49","54300090506"
"Twinings Grüntee Green Tea Collection 34g, 20 Stück","Twinings","2.99","70177174743"
"Delverde Tortiglioni 500g","Delverde","1.89","8000270013221"
"Hartkorn Nelken ganz 23g","Hartkorn","1.99","40526232"
"Endori Veganes Hack aus Erbsen 200g","endori","2.49","4251349105444"
"Cubers Ice Balls 1kg","cubers","3.79","4260042350594"
"Springer Lyoner 125g","springer","2.19","4260030750771"
"Dorfmühle Dinkel-Bandnudeln 8mm 500g","Dorfmühle","2.29","4000398255132"
"Becel Gold Omega 3 225g","Becel","1.99","8719200237469"
"Bihophar Imker Honig Neue Ernte 1kg","Bihophar","10.99","40555294"
"J&S Schokobrötchen","j","0.79","2721090000005"
"Werder Feinkost Tomatenketchup ohne Zuckerzusatz 450ml","Werder Feinkost","2.29","4400139006045"
"Steinbeißerfilet 1kg","steinbeisserfilet","6.82","4009239037937"
"Linda Kartoffeln festkochend aus der Region 2,5kg","linda","3.99","4260189340090"
"Vitakraft Kräcker Feather Care Großsittich 2 Stück","Vitakraft","2.19","4008239212948"
"Maryland Kürbiskerne 1kg","Maryland","11.99","4008088445474"
"REWE Beste Wahl Marmorkuchen Backmischung 490g","REWE Beste Wahl","2.49","4337256337021"
"Dr. Oetker Schoko-Wolke Backmischung 455g","Dr. Oetker","3.29","4000521004804"
"La Mancha Artero Rotwein Colecctión Privada Crianza trocken 0,75l","la","6.50","8437002386030"
"Biozentrale Crunchy Müsli Zartbitter vegan 375g","biozentrale","4.99","4005009101051"
"Eckart No4 Mango Sauce 250ml","eckart","6.99","4260159830477"
"Look o Look Candy Burger 130g","look","2.99","8713600286713"
"Port of Spices Italian Tomato Mix 60g","Port of Spices","3.99","4000068032681"
"Lindt Lindor Schokokugeln Milch 137g","Lindt","3.59","4000539112348"
"Monolith Kondensmilch 8% 397g","monolith","1.99","4030011300116"
"Settesoli Rotwein Nero d'Avola DOC trocken 0,75l","Cantine Settesoli","5.99","8000254001374"
"Urnäscher Hornkuhkäse Schweizer Schnittkäse","urnaescher","3.49","2261060000005"
"Settele Geschabte Spätzle 1kg","Settele","3.99","4006986018707"
"Sankt Jaro Schwarzbier 20x0,5l","sankt","13.99","4260418070057"
"Dreyer Manukahonig 125g","Dreyer","14.99","4009265040703"
"Freixenet Legero alkoholfrei 0,75l","Freixenet","6.49","8410384003023"
"Cannewitzer Disco Cola 0,5l","cannewitzer","0.69","4031818005358"
"Verival Bio Ahornsirup Grad C 375ml","Verival","10.99","9004617023026"
"Harry Doppelbrötchen Dunkel","Harry","0.37","4071800027326"
"Eier Freilandhaltung 6 Stück","eier","2.39","21173790"
"Bebivita Frucht & Eisen 500ml","Bebivita","1.15","4018852032762"
"Allgäuer Hof-Milch Bio Bergkäse würzig 180g","Allgäuer Hof-Milch","4.99","4260488786834"
"Viss Scheuermilch Citrus 500ml","Viss","1.99","8717163948606"
"REWE Beste Wahl Mango-Maracuja Konfitüre 340g","REWE Beste Wahl","1.69","4388844151673"
"Selters Apfelschorle 12x0,75l","Selters","6.49","4053400101866"
"Brunnthaler Brunessa Orange-Nektarine 20x0,5l","Brunnthaler","11.99","4027425100494"
"Lübzer Grapefruit 0,5l","Lübzer","0.99","42253075"
"Granini Trinkgenuss Pfirsich 6x1l","Granini","8.34","4048517703409"
"Maggi Fix Blumenkohl Makkaroni 43g","Maggi","1.09","7613035235526"
"Maggi Genießer Waldpilzcreme-Suppe 500ml","Maggi","1.19","7613036041942"
"Bio Rosmarin im Topf","bio","1.99","20868024"
"Heets Bronze Selection 20 Stück","Heets","6.80","4023500015097"
"Alpro Soja-Drink ohne Zucker vegan 1l","Alpro","1.49","5411188115496"
"Cabra Ziegenkäse","cabra","2.79","2773040000009"
"Santa Maria Tortilla Chips Cheese 185g","Santa Maria","2.69","7311310032036"
"Ulmer Bier Pilsner 20x0,5l","ulmer","18.99","4015590010212"
"Vitakraft Kräcker Honig-Eukalyptus 2 Stück","Vitakraft","2.19","4008239212450"
"Bluna Limonade Orange 6x0,33l","Bluna","4.79","4103020149066"
"LeRo Food Grüne Bohnen Eintopf mit Kasseler 450g","Lero Food","2.49","4043985150199"
"Dr. Oetker Knusper-Mix mit Schoko-Karamell-Geschmack 60g","Dr. Oetker","1.99","4000521031077"
"Spanferkel Schulter mit Knochen","spanferkel","15.98","2200270000009"
"Bio Käse Zitronenpfefferkäse 175g","bio","6.59","4007835102585"
"Tesseire La Grenadine 0,6l","tesseire","4.79","3092718637095"
"Gwf Sommerzeit Secco Alkoholfrei 0,75l","GWF","5.49","4006545060796"
"Schildauer Knackwurst mit Kümmel 300g","schildauer","4.29","4046653498661"
"Gerstacker Waldmeisterbowle 1l","Gerstacker","2.49","4101080009504"
"Rosbacher Mineralwasser Medium 6x1l","Rosbacher","5.29","4004042980968"
"Sprite Zero 4x1,5l","Sprite","7.16","5449000139320"
"Antica Sambuca Classic 0,7l","Antica Sambuca","12.99","8004747005535"
"Voelkel Bio Apfel-Granatapfel Direktsaft 0,7l","Voelkel","3.59","4015533023064"
"Bombay Sapphire Gin Tonic 0,25l","Bombay","3.29","7640175742485"
"Bahlsen Weihnachtsdose 300g","Bahlsen","8.99","4017100831218"
"Dr. Scheller reines Arganöl 30ml","Dr. Scheller","7.99","4051424560034"
"Landskron Goldbock 20x0,5l","Landskron","11.79","4013791010031"
"Cholula Hot Sauce Chipotle 150ml","Cholula","4.49","49733000208"
"Power System Protein 50% Big Block Schoko 100g","Power System","3.29","4260044265056"
"Reichenberger Pils 0,5l","Reichenberger","0.39","4042269111048"
"Friseesalat 1 Stück","friseesalat","2.49","21799068"
"Al Amier Harissa Chili Paste 130g","Al Amier","3.29","4013200381202"
"Seidel Apfelmus 720ml","Seidel","1.99","40397627"
"Always Discreet Inkontinenz Slipeinlagen 28 Stück","Always","3.45","4015400675464"
"Oberkircher Winzer Rotwein Spätburgunder trocken 0,75l","Oberkircher Winzer","11.99","4003104002884"
"Frühkartoffeln vorwiegend festkochend aus der Region 2,5kg","fruehkartoffeln","4.29","4260378340054"
"SodaStream Getränkesirup Pepsi 440ml","SodaStream","4.99","8719128117232"
"GrünGold Seitan Currywurst vegan 240g","gruengold","2.99","4260389050812"
"Jacobs Momente Choco Cappuccino Milka 500g","Jacobs","4.29","8711000525098"
"Kikkoman Sojasauce Glutenfrei 250ml","Kikkoman","4.69","8715035150300"
"Pall Mall Blue 60g","Pall Mall","14.95","4031300240700"
"Aronal & Elmex Mini Doppel-Schutz Zahnpasta 2x12ml","Aronal & Elmex","1.89","7610108049752"
"Milka Ostermischung 125g","Milka","2.99","7622201791155"
"Dornseifer Kartoffelpüree 500g","Dornseifer","2.69","4013189484116"
"Vivess Muffinförmchen 40 Stück 45x160x100mm","Vivess","0.99","4388860647839"
"Hagnauer Burgstall Weißwein Bacchus QbA trocken 0,75l","hagnauer","7.99","4014269084219"
"Veganz Muffins Double Choc vegan 150g","Veganz","1.99","4260402485720"
"Metzger Weißwein Schmuckstück Grau- & Weißburgunder 0,75l","metzger","7.99","4260247849336"
"Züger Bio Mascarpone 250g","zueger","2.79","7640101091052"
"Primoli D.O.P Riviera Ligure Olivenöl 0,5l","Primoli","16.99","8030818000277"
"Rüdesheim Rauchfleisch","ruedesheim","1.49","4251362941173"
"Schulte Feingebäck Waffel-Röllchen Nuss-Nougat 175g","Schulte Feingebäck","2.39","4008728032279"
"Dr. H. Thanisch Weißwein Riesling trocken 0,75l","dr","8.99","4260137432655"
"Frankenbrunnen Limit Grape Zero 12x0,75l","Franken Brunnen","8.49","4002627011472"
"Just Spices In Minutes Bio Joghurt Curry mit Reis 35g","Just Spices","0.99","4260431672207"
"REWE Beste Wahl Dino Nuggets vegan 250g","REWE Beste Wahl","2.49","4337256675000"
"Heinzelmann Fleischsalat 250g","heinzelmann","3.39","4032687006514"
"Holzofenpizza Classico","holzofenpizza","0.99","2713540000000"
"REWE Feine Welt Le Gruyère 11 Monate 150g","REWE Feine Welt","3.99","4337256270458"
"Escal MSC Frutti di Mare 270g","Escal","6.49","3261080844336"
"Brandenburg Fleischwurst Naturdarm","Wilhelm Brandenburg","1.39","4006784010873"
"Varvaglione 12 e mezzo Rotwein Primitivo IGP trocken 0,75l","varvaglione","8.99","8031303000673"
"Reissdorf Kölsch 24x0,33l","Reissdorf","13.99","4013060003313"
"Mymuesli Bio Guten Morgen Löwe 575g","mymuesli","7.89","4251680804099"
"Schwartau Samt Kirsche Fruchtaufstrich ohne Stücke & ohne Kerne 270g","Schwartau","1.99","4011800177010"
"Unverpackt für alle Bio Demeter Rohrohrzucker 450g","unverpackt","3.99","805627033017"
"Decocino Metallic-Spray Silber 50ml","Decocino","4.99","4250448328969"
"Ihringer Weißwein Chardonnay trocken 0,75l","Ihringen","6.49","4000981271419"
"Müller Joghurt mit der Ecke Knusperherzen 150g","Müller","0.79","4025500281649"
"Arko Zitronen-Creme-Waffeln 175g","Arko","2.29","4031386067598"
"Kiwi rot 1 Stück","kiwi","0.99","20623609"
"Simply Raw Protein Raw Ba Bio Salty Caramel 40g","simply","1.99","4260075591384"
"Hemme Milch Buttermilch 600g","Hemme Milch","0.89","4260055880286"
"Sheba Soup Huhn 4x40g","Sheba","2.45","8853301003506"
"Kartoffeln mehligkochend aus der Region 2,5kg","kartoffeln","3.29","4005572320545"
"Panter Red Filter Zigarillos 20 Stück","panter","4.40","8710622523154"
"Slyrs Single Malt Whisky 0,35l","Slyrs","29.99","4250826901876"
"Dr. Oetker Gala Pudding Schoko-Mandel 110g, 2 Stück","Dr. Oetker","1.69","4000521225407"
"Aalborg Jubiläums Aquavit 0,7l","Aalborg","18.99","5700359304907"
"Flensburger Edles Helles 0,33l","Flensburger","1.09","41030875"
"Hand zu Hand Bio Rhabarberschorle 0,33l","hand","0.99","4260217770684"
"ChariTea Black Bio 0,33l","LEMONAID","1.69","42201861"
"Weihenstephan Die Streichzarte ungesalzen 250g","Weihenstephan","2.79","4008452036130"
"ja! Sultaninen 250g","ja!","0.99","4388860220063"
"Meine Familie & Ich 08","meine","3.50","4021729111088"
"Richter Knoblauchbrühwurst glutenfrei laktosefrei 200g","RICHTER","2.99","4024876503386"
"Sacchetto Prosecco 0,75l","sacchetto","6.49","8005172005275"
"Lycka Bio Pizza Typ Salame vegan 280g","Lycka","4.49","4260376842611"
"Fürstenberg Natur Radler alkoholfrei 6x0,33l","Fürstenberg","4.99","4006770010870"
"Carolinen Bio-Apfelschorle 12x0,75l","Carolinen","11.99","4012297004797"
"Weinparadies Freinsheim Weißwein Rivaner QbA trocken 0,75l","weinparadies","3.49","4010431001084"
"LANDMARKT Feldsalat aus der Region 100g","LANDMARKT","2.79","4260309047090"
"illy Classico ganze Bohnen 250g","Illy","8.79","8003753900520"
"Bünting Tee Bio Darjeeling 175g","Bünting Tee","7.99","4008837203027"
"Gliss Kur Express-Repair-Spülung Verführerisch Lang 200ml","Gliss Kur","5.99","4015100339680"
"Cavendish & Harvey Juicy Apple Drops 200g","cavendish","2.29","4013197767140"
"Reign Energydrink Razzle Berry 0,5l","Reign","1.49","5060608742936"
"Buitoni Capellini 500g","Buitoni","1.89","8000300157307"
"Asbach Fläschchen in Zartbitterschokolade 250g","Asbach","12.49","4000956022190"
"La Nouvelle Brezel mit Butter","La Nouvelle","1.59","2700010000004"
"Raffaello 230g+30g","Raffaello","3.69","4008400182827"
"Doppelherz Magnesium 500 +B12 30 Stück","Doppelherz","4.79","4009932137026"
"Ruf Götterspeise Kirsch 2x12g","Ruf","0.99","40352312"
"Hansaplast Schrundensalbe Repair & Care 40ml","Hansaplast","4.99","4005800013997"
"Vilsa H2Obst Iso-Grape 6x0,75l","Vilsa","5.34","4104450065940"
"Herbsthäuser Helles 20x0,5l","Herbsthäuser","16.79","4025737101918"
"Espresso Colonia 100% Speziale 250g","espresso","7.99","4260697119973"
"Kekseria Knusperkeks","kekseria","1.69","2188730000007"
"Schlappeseppel Weißbier 0,5l","Schlappeseppel","1.09","4102250007191"
"Schleizer Wiener Würstchen 1kg","schleizer","1.10","4019247011041"
"Gosch Garnelen Madras 125g","Gosch","3.29","4009457786600"
"Hochland Sandwich Scheiben Gouda leicht 150g","Hochland","1.49","4002468193443"
"Eier Jahnke Eier Bodenhaltung 10 Stück","Jahnke","3.39","4280001975040"
"Wick Vaporub Erkältungssalbe N 50g","WICK","10.49","4015600002671"
"Van Nahmen Apfelsaft von Streuobstwiesen 0,75l","Van Nahmen","2.99","4260039370406"
"Alnavit Bio Helle Brötchen glutenfrei 125g","Alnavit","1.89","42413233"
"Rhodius Mineralwasser Classic 12x0,75l","Rhodius","5.99","4102610309576"
"Pacific Brace Rotwein Cabernet Sauvignon Shiraz trocken 0,75l","Pacific Brace","1.99","4388860548617"
"Schwarzkopf Poly Color Creme Haarfarbe 36 Mittelaschblond 73ml","Schwarzkopf","3.99","4015100712407"
"Krugmann Weizen-Wacholder 1l","Krugmann","11.99","4001165012217"
"Bergsträsser Winzer Weißwein Roter Riesling trocken 0,75l","bergstraesser","5.49","4002066000419"
"Aerzener Sonnenblumenbrot 500g","Aerzener","0.89","4100550000348"
"Parmissimo Parmigiano Reggiano 160g","parmissimo","4.99","8002760000100"
"Lübzer Urkraft 0,5l","Lübzer","0.99","42121770"
"Fürst von Metternich Weißwein Riesling trocken 0,75l","Fürst von Metternich","8.99","4003310019850"
"Feldschlößchen Naturtrübes Grapefruit Bier 0,5l","Feldschlößchen","0.85","4250594208986"
"Rhönsprudel Mineralwasser Still 12x0,75l","Rhönsprudel","6.99","4102560110277"
"Dithmarscher Naturtrübes Pilsener 6x0,33l","Dithmarscher","3.29","4002227002641"
"Nature Love OPC 45g","Nature Love","12.49","4260488132303"
"Mutti Datteltomaten 240g","MUTTI","1.89","8005110550614"
"Beckers Bester Alkoholfreier Cocktail zum Mixen Vanilla Sky 0,33l","beckers bester","1.49","4001716071144"
"9 Mile Vodka & Acai 0,33l","9 Mile","2.59","4025127089741"
"Biozentrale Bio Hirse 500g","biozentrale","2.59","4005009105486"
"Wilhelm Brandenburg Kasseler Nacken ohne Knochen","Wilhelm Brandenburg","8.79","2147660000006"
"Rosbacher Naturell 0,75l","Rosbacher","0.75","4004042641388"
"Wein Konvent Früchte-Punsch alkoholfrei 1l","wein","4.49","4022469002209"
"Tefal Handmixer Prep'Mix HT450B38 Weiß/Grau 450W","Tefal","34.99","3016667242315"
"Geeta's Tikka Masala Spice&Stir 350g","Geeta's","3.39","5021185063012"
"Bad Brückenauer Schorle Johannisbeere 20x0,5l","Staatl. Bad Brückenauer","13.99","4001784212760"
"Biometzgerei Pichler Bio Hühnerfond 350ml","Biometzgerei Pichler","2.99","4250206191200"
"Booster Rotwein Cuvée trocken 0,75l","booster","6.99","4007245007548"
"Fiji Water Artesian Wasser 1l","Fiji Water","3.99","4260301524056"
"Plug Pflaumen Blau ca. 1kg","plug","4.99","24107754"
"Hohenloher Süßer Apfelsaft 6x1l","hohenloher","9.79","4001771991128"
"Edora Kreuzkümmel gemahlen 80g","Edora","3.29","4007354221125"
"Rinderfilet","rinderfile","10.98","28068242"
"REWE Bio Streichgut ungesalzen 200g","REWE Bio","1.59","4337256569088"
"Kinder Maxi Mix Adventskalender 351g","Kinder","12.99","4008400312729"
"Specht Hähnchenfilet mit Ananas & Mango","Specht","1.49","4044663432507"
"Irisches Rinderfilet","irisches","9.98","24101028"
"Ermitage Le Marcaire","Ermitage","1.79","2126980000002"
"Siegersdorfer Walnussknusperla 500g","Siegersdorfer","3.99","2763980000009"
"Aleo Aloe Vera Premium 0,5l","aleo","1.59","4250239101825"
"Escal King Prawns Provencal 250g","Escal","4.99","3261080234540"
"Black Forest Mineralwasser Still 9x1l","Black Forest","6.99","4104760431497"
"Followfood Bio Spinat Käse Stäbchen 270g","Followfood","2.99","4250073458529"
"Fritz Cola Superzero 24x0,33l","Fritz","26.99","4260629550560"
"Rote Bete aus der Region","rote","0.14","21550522"
"Berliner Luft Pfefferminzlikör mit Holunder 0,7l","Berliner Luft","8.99","4013228448208"
"Grüner Veltiner aus Liebe zur Natur Weißwein trocken 0,75l","gruener","8.49","9120020003049"
"Colgate Zahnpasta smile for good Kariesschutz 75ml","Colgate","2.49","8718951311398"
"Fini Zombie Candy + Gum 80g","Fini","1.39","8410525225888"
"Geetas Mango & Chilli Chutney 320g","Geetas Foods","2.99","5021185201254"
"Burgis Seidenknödel vegan glutenfrei 500g","Burgis","1.79","4009268006836"
"Beeck Pilzsalat","Beeck","2.39","4008724002221"
"Haus der feinen Kost Original Berliner Currysauce 250ml","haus","3.69","4260267730300"
"Schwartau Extra Aprikose Konfitüre 340g","Schwartau","2.89","4011800840310"
"Seyringer Schlossbrände Marillen-Likör 0,5l","seyringer","10.49","9002280310344"
"mymuesli Bio Strawberry Cheesecake Müsli 575g","mymuesli","9.99","4251680807373"
"Hanuta Riegel 5 Stück 172,5g","Hanuta","2.69","8000500331798"
"Probsteier Chilischinken","probsteier","2.49","4011473086183"
"Réserve La Baume Saint-Paul Rotwein Syrah trocken 0,75l","La Baume","6.49","3500610042645"
"Sandokan Fruchtaufstrich Erdbeertraum 225g","Von Hier","3.99","4021501310562"
"Jürgen von der Mark Rotwein Spätburgunder QbA trocken 0,75l","Jürgen von der Mark","4.99","4015736815008"
"Wojnar Fruehlingsaufstrich 160g","Wojnar's","1.99","9011600009325"
"REWE Beste Wahl Blutorangen 1,5kg im Netz","REWE Beste Wahl","2.79","8032825228439"
"St. Galler Klosterkäse","st","3.99","2299750000004"
"Esser Konfekt und Feingebäck Erdnussberge 175g","Esser","2.79","4010934007453"
"Neuffen Hohenneuffen Rotwein dr Jong Portugieser 0,75l","neuffen","5.49","4037191016714"
"Lichtenauer Mandarine Mango 1,5l","Lichtenauer","1.29","4013256642173"
"Fever-Tree Indian Tonic 8x0,5l","Fever-Tree","19.99","5060108450270"
"Wikana Butterkeks 125g","Wikana","0.79","4014051000427"
"Vandemoortele Zitronenkuchen","Vandemoortele Deutschland GmbH","1.19","2784360000006"
"Kürnbacher Stiftsberg Rotwein Schwarzriesling trocken 1l","kuernbacher","5.49","4002591648209"
"Oral-B Zahnbürste Pro Expert Cross Action mittel 1 Stück","Oral-B","1.89","8700216106580"
"Teisseire Limetten Sirup 600ml","Teisseire","4.49","3092718586713"
"herzberger bäckerei Bio Dinkelrusti 250g","herzberger bäckerei","2.89","4024884012696"
"Glade Duftkerze Romantic Vanilla Blossom 129g","Glade","3.99","5000204106152"
"Gerolsteiner Sprudel 0,75l","Gerolsteiner","0.75","4001513009708"
"Kronenhof Doppel-Weizenkorn 0,7l","Kronenhof","5.99","4388840480197"
"Milchhof Liechtensteiner nussig","milchhof","2.99","2794890000001"
"Bonduelle Wachsbrechbohnen 225g","Bonduelle","1.79","3083680001854"
"Kneipp Duschbalsam Mandelblüten hautzart 200ml","Kneipp","3.29","4008233042541"
"Zakuska Gurken Malosolnije 435g","zakuska","2.99","4030957511010"
"REWE Beste Wahl Bourbon-Vanilleschoten 2 Stück","REWE Beste Wahl","2.99","4388844120723"
"REWE Beste Wahl Eis Cookie Dough 500ml","REWE Beste Wahl","2.99","4388844260054"
"Krumbach Naturell 0,7l","Krumbach","0.59","4051914100566"
"Gustavo Gusto Pizza Pura vegan 315g","Gustavo Gusto","2.99","4260414151453"
"Fever-Tree Premium Mediterranean Tonic Water 8x0,5l","Fever-Tree","19.99","5060108450553"
"Mestemacher Eiweiß Toastbrötchen 4 Stück, 260 g","Mestemacher","2.49","4000446016876"
"Haberschlachter Heuchelberg Rotwein Portugieser Qualitätswein halbtrocken 1l","Haberschlachter","4.99","4012172704811"
"Hähnchenflügel","haehnchenfluege","0.99","21639340"
"Messbecher ca. 1 l, aus bruchfestem Material, mit Gummiring, aufgedruckte Skala","Gies","4.49","4000871050964"
"Wittenseer Iso Sport Vital Grapefruit-Zitrone 6x0,5l","Wittenseer","4.50","4014819506673"
"Viba Zitronenkissen 90g","Viba","1.29","4013031007067"
"REWE Schinkenwurst mit Pistazien","REWE","1.59","4251362902600"
"Fanta Shokata 0,5l","Fanta","1.69","4260231223340"
"Repen Grützwurst mit Rosinen","repen","1.89","21334962"
"Jupiter Schinkenspeck geräuchert","Jupiter","1.49","2755730000001"
"ja! Schlemmermahlzeit in feiner Sauce 400g","ja!","0.79","4337256476393"
"Weinkellerei Hechtsheim Rosé Rosière Spätburgunder QW süss 0,75l","Weinkellerei Hechtsheim","3.69","4049366001647"
"Zabler Hochzeit Nudeln Suppen-Muscheln 250g","Zabler","1.79","4001762010227"
"Twinings Bio Gute Nacht 34g, 20 Beutel","Twinings","4.49","70177229207"
"REWE Beste Wahl Dekor Küchentücher 3x80 Blatt","REWE Beste Wahl","3.49","4337256366397"
"Altmühltaler Hell 0,5l","Altmühltaler","0.79","4056082000922"
"Kluth Pistazien geröstet & gesalzen 375g","Kluth","8.99","4008088220842"
"Tuc Cracker Sweet Chili 100gr","Tuc","1.49","7622210998477"
"Riegelein Schokolade Weihnachtsschmuck 200g","Riegelein","2.99","4013900977736"
"Nuk Baby Nagelknipser 1 Stück","Nuk","4.49","4008600246466"
"Weihenstephan Haltbare Alpenmilch laktosefrei 1,5% 1l","Weihenstephan","1.75","4008452027978"
"Groß Waffel Mix 250g","gross","2.49","4031323004303"
"Xox Pommes Currywurst 125g","XOX","1.69","4031446811567"
"Nestlé Lion Wild Crush Maxi Pack 600g","Lion","5.49","7613039115220"
"Lammfilet","lammfile","8.39","2207530000007"
"Valentins Weißbier naturtrüb 20x0,5l","valentins","16.99","4001436041847"
"Kiechlinsberger Weißwein Muskateller QbA lieblich 0,75l","kiechlinsberger","6.29","4005731912116"
"Vitakraft Vita Verde Bio-Kräuterheu 750g","Vitakraft","3.49","4008239169198"
"Werner's Metzgerei Rosmarinschinken ca.100g","Werner's","2.79","4251414179400"
"Zimmer's Orangensaft 1l","zimmer","2.19","4021893021107"
"Dreiser Mineralwasser Medium 1l","Dreiser","0.69","4001246021015"
"Hak Kichererbsen 125g","HAK","1.59","8720600615603"
"Camargue Fleur de Sel 1kg","Le Saunier de Camargue","19.99","3183280010369"
"Nahe Weißwein River Hill Riesling trocken 0,75l","Nahe","6.99","4260093681807"
"Bedford Saltufo fein geschnitten","Bedford","4.49","4008298680108"
"Schneemann Thüringer Mischgemüse 450g","Schneemann","2.39","4044564730009"
"Grand Sud Weißwein Chardonnay Doc trocken 3l","Grand Sud","12.99","3500610039294"
"Elijah Craig Kentucky Straight Bourbon Whiskey 0,7l","Elijah Craig","43.99","96749001576"
"Tartufo Ziegenkäse mit Trüffel","Il Tartufo","3.89","2744220000003"
"Specht Rote Bete Scheiben 430g","Specht","2.19","4003274001373"
"Glade Duftkerze Homemade Biscuit Delight","Glade","3.49","5000204979961"
"Satro Cappuccino Typ mit feiner Kakaonote 500g","Satro Quality Drinks","4.99","4015767106151"
"Schwaben Bräu Märzen 4x0,5l","Schwaben Bräu","4.79","4007606400322"
"Dithmarscher Naturtrüb 0,33l","Dithmarscher","0.89","42272250"
"REWE Beste Wahl Slipeinlage Secret 30 Stück","REWE Beste Wahl","0.95","4388844236615"
"Bizzl Leicht Lemon 1l","Bizzl","1.09","4004042240321"
"Niederegger Marzipan-Kartoffeln 150g","Niederegger","4.60","4000161400219"
"La Tur italienischer Weichkäse","la","7.57","8022514000200"
"Oberkircher Winzer Goldstern Sekt Cuvée 0,75l","Oberkircher Winzer","9.49","4003104006820"
"Sachsenland Kräuterquark 2,2% Fett 200g","Sachsenland","0.85","4012850024378"
"Riedlhof Eier Bodenhaltung 10 Stück","Riedlhof","2.99","4260219631327"
"Illy Decaffeinato Espresso illy blend 57g, 10 Kapseln","Illy","3.99","8003753168142"
"REWE Regional Rinderhackfleisch 250g","REWE Regional","2.99","4337256463850"
"Dr. Oetker La Mia Grande Rucola Pizza 410g","Dr. Oetker","4.49","4001724040538"
"Sandokan Exotic Mehrfruchtsaft mit Sanddorn 0,75l","Sandokan","3.59","4021501320097"
"Hoppe Bratwurst Minis 40x25g","Hoppe","13.99","4021835404319"
"Mentos Kaugummi Pure White 70g","Mentos","2.55","80781073"
"Followfood Bio Pizza Margherita glutenfrei 282g","Followfood","5.99","4250073453791"
"Kartoffeln festkochend aus der Region 2kg","kartoffeln","3.79","4280000515087"
"Endiviensalat 1 Stück","endiviensalat","2.29","20482602"
"Vivil Limette-Minze Erfrischungsbonbons ohne Zucker 88g","VIVIL","1.39","4020400691116"
"Desperados Original 0,33l","Desperados","1.49","5410263928440"
"Feigling's Bubble Gum 0,5l","Kleiner Feigling","7.99","4004752252379"
"Landliebe Joghurt Vanille 500g","Landliebe","2.19","4040600009559"
"Hof Sangel Eier Freilandhaltung 10 Stück","hof","3.99","4270000843907"
"Sternburg Radler 20x0,5l","Sternburg","10.49","4105760021664"
"Adelholzener Zitrone 12x0,5l","Adelholzener","6.49","4005906092643"
"Weiss Lebkuchen-Herzen Zartbitter vegan 300g","Weiss","1.99","4003160271309"
"Emmi Caffe Latte High Protein 230ml","Emmi","2.19","7610900237654"
"Thomas Henry Ginger Ale 6x1l","Thomas Henry","14.79","4260310551302"
"Käserebellen Bergkräuter Rebell","Käserebellen","2.69","2263910000005"
"Jean & Len Hand Flüssigseife Rosemary Ginger 250ml","Jean & Len","3.99","4260372933740"
"Förstina-Sprudel Vital 3 Multivitamin 12x0,75l","Förstina-Sprudel","7.49","4104640130106"
"Viva Italia Camembert Di Bufala 250g","viva","5.99","4002156400327"
"Hannoversche Kaffeemanufaktur Melange Hanovera kräftig 500g","Hannoversche Kaffeemanufaktur","15.49","4260368470020"
"Loose Quäse Snack Pur 100g","Loose","1.99","42393757"
"Head & Shoulders Anti-Schuppen Shampoo Suprême Repair 250ml","Head & Shoulders","3.95","8001841123097"
"Bizzl Herb-Süss Orange 0,5l","Bizzl","0.99","4004042254113"
"Hachenburger Malz 6x0,33l","Hachenburger","5.19","4011094105065"
"Weinland Meckenheim Weißwein Grauer Burgunder QbA trocken 0,75l","weinland","5.79","4005450114242"
"Heimatsmühle Weizenmehl Type 550 2,5kg","Heimatsmühle","4.49","4000742455027"
"Jungbullen Roulade","jungbullen","1.39","28391203"
"ZooRoyal Mini Würfel Huhn & Katzenminze 50g","ZooRoyal","1.29","4337256548663"
"Poensgen Lebuchenherzen glutenfrei 175g","Poensgen","3.29","4250208805044"
"Rosbacher Mineralwasser Naturelle 0,5l","Rosbacher","0.65","4004042641456"
"Chianti Denominazione di Origine Controllata e Garantita Rotwein trocken 0,75l","chianti","2.99","8000160651472"
"Schweppes Bitter Lemon 6x1,25l","Schweppes","11.34","4000140700125"
"Hawesta Heringsfilets in Mexico-Sauce 200g","Hawesta","1.99","4006922002302"
"Bergader Blauschimmelkäse Bavaria blu Der Würzige 175g","Bavaria blu","3.19","4006402020413"
"Die Weinmacher Rosé Portugieser Weißherbst trocken 1l","Die Weinmacher","3.99","4002958635903"
"Heuchelberg Weingärtner Rotwein Samtrot mit Lemberger QbA halbtrocken 1l","Heuchelberg Weingärtner","5.49","4010930006979"
"Cesar Schale Klassiker mit Rind und Leber 150g","Cesar","0.89","4008429511110"
"REWE frei von Bio Mais-Quinoa-Ecken glutenfrei 90g","REWE frei von","1.29","4388860406825"
"Siegbert Bimmerle Rotwein Spätburgunder QbA trocken 0,75l","siegbert","14.99","4036505047727"
"Oberrotweiler Käsleberg Weißwein Müller-Thurgau Kabinett trocken 0,75l","oberrotweiler","4.99","4002140006320"
"Bauckhof Bio Choco Balls 300g","Bauckhof","4.69","4015637823225"
"Tchibo Cafissimo Kaffee mild 624g, 96 Kapseln","Tchibo","26.99","4046234947618"
